player_key,player_id,player_image,player_name,player_number,player_country,player_type,player_age,player_match_played,player_goals,player_yellow_cards,player_red_cards,player_injured,player_substitute_out,player_substitutes_on_bench,player_assists,player_is_captain,player_shots_total,player_goals_conceded,player_fouls_committed,player_tackles,player_blocks,player_crosses_total,player_interceptions,player_clearances,player_dispossesed,player_saves,player_inside_box_saves,player_duels_total,player_duels_won,player_dribble_attempts,player_dribble_succ,player_pen_comm,player_pen_won,player_pen_scored,player_pen_missed,player_passes,player_passes_accuracy,player_key_passes,player_woordworks,player_rating,player_birthdate
1854685106,1854685106,https://apiv3.apifootball.com/badges/players/131211_l-petrasso.jpg,L. Petrasso,20,Indisponible,Midfielders,23,9,0,0,0,No,2,9,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2000-06-16
1835236769,1835236769,https://apiv3.apifootball.com/badges/players/1308_junior-urso.jpg,Júnior Urso,21,Indisponible,Midfielders,34,0,0,0,0,No,0,0,0,3,35,0,36,40,6,9,21,9,38,Indisponible,Indisponible,297,149,47,22,Indisponible,Indisponible,0,0,1087,943,25,Indisponible,6.81,1989-03-10
362573117,362573117,https://apiv3.apifootball.com/badges/players/70300_d-orhallsson.jpg,D. Þór­halls­son,23,Indisponible,Midfielders,23,20,1,1,0,No,1,20,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2000-05-02
3918937842,3918937842,https://apiv3.apifootball.com/badges/players/118700_juninho.jpg,Juninho,58,Indisponible,Midfielders,22,1,0,0,0,No,0,2,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-01-23
848343383,848343383,Indisponible,Alejandro Granados,59,Indisponible,Midfielders,17,1,0,0,0,No,0,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2006-05-30
4131265216,4131265216,https://apiv3.apifootball.com/badges/players/77338_i-angulo.jpg,I. Angulo,77,Indisponible,Midfielders,24,23,3,5,0,No,14,2,3,0,10,0,6,7,Indisponible,12,5,1,5,Indisponible,Indisponible,51,18,19,5,Indisponible,Indisponible,0,0,167,144,12,Indisponible,6.63,1999-03-22
1980349986,1980349986,https://apiv3.apifootball.com/badges/players/106483_r-enrique.jpg,R. Enrique,7,Indisponible,Forwards,22,19,2,2,0,No,2,18,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-05-04
3195563320,3195563320,https://apiv3.apifootball.com/badges/players/48351_e-kara.jpg,E. Kara,9,Indisponible,Forwards,27,15,5,1,0,No,10,9,1,0,38,0,31,9,2,5,2,16,19,Indisponible,Indisponible,198,85,19,6,Indisponible,Indisponible,1,0,251,174,16,Indisponible,6.73,1996-01-03
257812839,257812839,https://apiv3.apifootball.com/badges/players/227508_d-mcguire.jpg,D. McGuire,13,Indisponible,Forwards,22,19,8,2,0,No,8,13,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-02-05
1984609042,1984609042,https://apiv3.apifootball.com/badges/players/124124_g-gonzalez.jpg,G. González,22,Indisponible,Forwards,22,13,0,0,0,No,2,7,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-06-27
1868981997,1868981997,https://apiv3.apifootball.com/badges/players/163697_j-lynn.jpg,J. Lynn,27,Indisponible,Forwards,23,1,0,0,0,No,0,3,0,0,Indisponible,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1,Indisponible,1,Indisponible,Indisponible,Indisponible,0,0,1,Indisponible,Indisponible,Indisponible,6.20,2000-01-12
1877427601,1877427601,https://apiv3.apifootball.com/badges/players/119237_w-rivera.jpg,W. Rivera,32,Indisponible,Forwards,19,0,0,0,0,No,0,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-10-14
413282886,413282886,Indisponible,M. Tablante,51,Indisponible,Forwards,22,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-07-04
1803094413,1803094413,https://apiv3.apifootball.com/badges/players/175982_f-loyola.jpg,F. Loyola,95,Indisponible,Forwards,18,1,0,0,0,No,0,4,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2005-05-18
570866027,570866027,https://apiv3.apifootball.com/badges/players/36663_b-stuver.jpg,B. Stuver,1,Indisponible,Goalkeepers,32,23,0,0,0,No,0,0,0,0,Indisponible,42,Indisponible,2,Indisponible,Indisponible,Indisponible,31,Indisponible,92,61,14,14,1,1,Indisponible,Indisponible,0,0,940,707,Indisponible,Indisponible,6.95,1991-04-16
2613867746,2613867746,https://apiv3.apifootball.com/badges/players/86463_d-las.jpg,D. Las,12,Indisponible,Goalkeepers,21,0,0,0,0,No,0,0,0,0,Indisponible,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2002-04-11
3386627420,3386627420,https://apiv3.apifootball.com/badges/players/68323_m-bersano.jpg,M. Bersano,20,Indisponible,Goalkeepers,30,0,0,0,0,No,0,23,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1992-09-10
2954482960,2954482960,https://apiv3.apifootball.com/badges/players/162870_k-keller.jpg,K. Keller,4,Indisponible,Defenders,23,7,0,0,0,No,0,9,0,0,Indisponible,0,12,2,3,1,3,11,1,Indisponible,Indisponible,31,9,Indisponible,Indisponible,Indisponible,Indisponible,0,0,239,218,2,Indisponible,6.56,2000-07-14
2453176200,2453176200,https://apiv3.apifootball.com/badges/players/57480_l-vaisanen.jpg,L. Väisänen,15,Indisponible,Defenders,26,12,0,3,0,No,0,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1997-07-23
3143462063,3143462063,https://apiv3.apifootball.com/badges/players/4421_h-jimenez.jpg,H. Jimenez,16,Indisponible,Defenders,34,2,0,0,0,No,1,22,0,0,1,0,6,8,1,14,8,2,3,Indisponible,Indisponible,37,16,4,2,Indisponible,Indisponible,0,0,317,276,9,Indisponible,6.79,1988-11-03
2541816342,2541816342,https://apiv3.apifootball.com/badges/players/94166_j-gallagher.jpg,J. Gallagher,17,Indisponible,Defenders,27,23,5,3,0,No,4,3,1,0,6,0,23,37,5,50,29,22,12,Indisponible,Indisponible,175,95,26,9,Indisponible,Indisponible,0,0,1170,986,21,Indisponible,6.72,1996-02-23
650939210,650939210,https://apiv3.apifootball.com/badges/players/17365_j-cascante.jpg,J. Cascante,18,Indisponible,Defenders,29,14,2,4,0,No,2,1,2,0,27,0,34,37,24,5,29,98,7,Indisponible,Indisponible,269,168,6,6,Indisponible,Indisponible,0,0,1755,1496,14,Indisponible,7.03,1993-10-03
1004392168,1004392168,https://apiv3.apifootball.com/badges/players/30891_a-lundkvist.jpg,A. Lundkvist,21,Indisponible,Defenders,29,19,0,2,0,No,3,16,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1994-03-20
3494482576,3494482576,https://apiv3.apifootball.com/badges/players/76511_-kolmani.jpg,Ž. Kolmanič,23,Indisponible,Defenders,23,6,0,0,0,No,5,0,0,0,8,0,7,15,Indisponible,77,8,14,2,Indisponible,Indisponible,58,27,7,3,Indisponible,Indisponible,0,0,552,455,13,Indisponible,6.73,2000-03-03
3460683525,3460683525,https://apiv3.apifootball.com/badges/players/79085_n-lima.jpg,N. Lima,24,Indisponible,Defenders,28,22,1,5,0,No,1,7,2,0,11,0,17,37,11,64,35,45,18,Indisponible,Indisponible,191,94,26,12,Indisponible,Indisponible,0,0,1077,920,28,Indisponible,6.76,1994-11-17
2685215778,2685215778,https://apiv3.apifootball.com/badges/players/162869_c-asensio.jpg,C. Asensio,26,Indisponible,Defenders,23,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2000-01-18
2904213282,2904213282,https://apiv3.apifootball.com/badges/players/119226_b-craig.jpg,B. Craig,27,Indisponible,Defenders,19,0,0,0,0,No,0,3,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-04-07
1081142802,1081142802,https://apiv3.apifootball.com/badges/players/4414_m-hedges.jpg,M. Hedges,Indisponible,Indisponible,Defenders,33,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1990-04-01
625938235,625938235,https://apiv3.apifootball.com/badges/players/56133_j-valencia.jpg,J. Valencia,5,Indisponible,Midfielders,27,17,0,1,0,No,7,15,0,0,4,0,18,7,2,1,5,2,3,Indisponible,Indisponible,55,22,7,7,Indisponible,Indisponible,0,0,232,193,2,Indisponible,6.50,1996-07-27
3483775064,3483775064,https://apiv3.apifootball.com/badges/players/119419_d-pereira.jpg,D. Pereira,6,Indisponible,Midfielders,23,22,0,6,0,No,5,0,3,0,13,0,36,28,5,14,29,13,15,Indisponible,Indisponible,174,91,27,20,Indisponible,Indisponible,0,0,1183,1076,22,Indisponible,6.83,2000-07-14
2889530911,2889530911,https://apiv3.apifootball.com/badges/players/28046_e-rigoni.jpg,E. Rigoni,7,Indisponible,Midfielders,30,22,2,1,0,No,9,7,2,0,7,0,10,11,1,43,2,5,2,Indisponible,Indisponible,55,35,14,10,Indisponible,Indisponible,0,0,145,118,13,Indisponible,6.91,1993-02-04
1674370249,1674370249,https://apiv3.apifootball.com/badges/players/119421_a-ring.jpg,A. Ring,8,Indisponible,Midfielders,32,17,0,3,0,No,4,1,0,29,37,0,48,53,11,37,22,41,29,Indisponible,Indisponible,249,95,20,11,Indisponible,Indisponible,0,0,1279,1050,32,Indisponible,6.82,1991-04-09
1599495911,1599495911,https://apiv3.apifootball.com/badges/players/35413_s-driussi.jpg,S. Driussi,10,Indisponible,Midfielders,27,18,6,1,0,No,2,2,3,1,87,0,37,25,4,34,9,28,43,Indisponible,Indisponible,332,154,103,50,Indisponible,Indisponible,5,0,1155,913,29,Indisponible,7.28,1996-02-09
3824783481,3824783481,https://apiv3.apifootball.com/badges/players/97652_r-redes.jpg,R. Redes,11,Indisponible,Midfielders,23,10,1,2,0,No,4,12,1,0,3,0,1,3,Indisponible,14,2,2,1,Indisponible,Indisponible,24,15,5,3,Indisponible,Indisponible,0,0,55,40,Indisponible,Indisponible,6.50,2000-02-22
1099879724,1099879724,https://apiv3.apifootball.com/badges/players/22705_e-finlay.jpg,E. Finlay,13,Indisponible,Midfielders,32,23,4,2,0,No,12,10,3,0,20,0,19,19,4,46,8,13,13,Indisponible,Indisponible,164,66,35,10,Indisponible,Indisponible,0,0,395,298,21,Indisponible,6.69,1990-08-06
601351154,601351154,https://apiv3.apifootball.com/badges/players/14268_d-fagundez.jpg,D. Fagundez,14,Indisponible,Midfielders,28,19,2,1,0,No,14,6,1,0,25,0,19,21,3,182,12,9,32,Indisponible,Indisponible,173,77,51,23,Indisponible,Indisponible,0,0,940,783,71,Indisponible,7.15,1995-02-14
3479645676,3479645676,Indisponible,C. Fodrey,19,Indisponible,Midfielders,19,0,0,0,0,No,0,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-02-10
110059155,110059155,https://apiv3.apifootball.com/badges/players/159819_s-djeffal.jpg,S. Djeffal,22,Indisponible,Midfielders,24,7,0,1,0,No,2,10,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1999-04-19
3611212997,3611212997,https://apiv3.apifootball.com/badges/players/99711_d-rodriguez.jpg,D. Rodríguez,32,Indisponible,Midfielders,21,0,0,0,0,No,0,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2002-05-05
151827554,151827554,https://apiv3.apifootball.com/badges/players/139537_o-wolff.jpg,O. Wolff,33,Indisponible,Midfielders,18,16,1,2,0,No,4,3,2,0,3,0,12,9,2,11,12,2,8,Indisponible,Indisponible,78,28,17,3,Indisponible,Indisponible,0,0,218,188,10,Indisponible,6.42,2004-12-30
3566080868,3566080868,Indisponible,M. Burton,Indisponible,Indisponible,Midfielders,17,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2006-03-26
378520931,378520931,https://apiv3.apifootball.com/badges/players/132909_b-byaruhanga.jpg,B. Byaruhanga,Indisponible,Indisponible,Midfielders,21,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-12-03
143333477,143333477,https://apiv3.apifootball.com/badges/players/233977_v-noel.jpg,V. Noël,Indisponible,Indisponible,Midfielders,24,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1999-04-27
2640778206,2640778206,https://apiv3.apifootball.com/badges/players/33137_g-zardes.jpg,G. Zardes,9,Indisponible,Forwards,31,21,6,1,0,No,15,8,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1991-09-02
1600658208,1600658208,https://apiv3.apifootball.com/badges/players/83817_a-ocampo-chavez.jpg,A. Ocampo-Chávez,28,Indisponible,Forwards,21,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2002-03-25
2724431355,2724431355,https://apiv3.apifootball.com/badges/players/14319_w-bruin.jpg,W. Bruin,29,Indisponible,Forwards,33,10,1,1,0,No,0,23,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1989-10-24
637105527,637105527,https://apiv3.apifootball.com/badges/players/15822_m-urruti.jpg,M. Urruti,37,Indisponible,Forwards,32,21,1,2,0,No,7,14,0,0,34,0,23,17,2,9,6,1,16,Indisponible,Indisponible,129,58,26,17,Indisponible,Indisponible,0,0,235,187,13,Indisponible,6.74,1991-02-22
4025119905,4025119905,https://apiv3.apifootball.com/badges/players/86433_c-toure.jpg,C. Touré,Indisponible,Indisponible,Forwards,22,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-02-07
3397883533,3397883533,https://apiv3.apifootball.com/badges/players/128712_e-jakupovi.jpg,E. Jakupović,1,Indisponible,Goalkeepers,38,2,0,0,0,No,0,18,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1984-10-02
2229738117,2229738117,https://apiv3.apifootball.com/badges/players/12668_m-crepeau.jpg,M. Crépeau,16,Indisponible,Goalkeepers,29,0,0,0,0,No,0,0,0,1,Indisponible,37,2,1,Indisponible,Indisponible,2,16,Indisponible,75,45,16,14,1,1,Indisponible,Indisponible,0,0,812,537,Indisponible,Indisponible,6.77,1994-05-11
1605267400,1605267400,https://apiv3.apifootball.com/badges/players/61471_a-romero.jpg,A. Romero,32,Indisponible,Goalkeepers,25,0,0,0,0,No,0,4,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1998-02-18
2945041003,2945041003,https://apiv3.apifootball.com/badges/players/37198_j-mccarthy.jpg,J. McCarthy,77,Indisponible,Goalkeepers,31,21,0,0,0,No,0,1,0,0,Indisponible,3,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,5,Indisponible,5,3,1,1,Indisponible,Indisponible,Indisponible,Indisponible,0,0,25,16,Indisponible,Indisponible,7.30,1992-07-04
2758312803,2758312803,https://apiv3.apifootball.com/badges/players/61743_d-maldonado.jpg,D. Maldonado,2,Indisponible,Defenders,25,18,1,5,0,No,2,6,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1998-05-26
2726752013,2726752013,https://apiv3.apifootball.com/badges/players/24877_j-murillo.jpg,J. Murillo,3,Indisponible,Defenders,29,11,0,3,0,No,1,4,0,0,12,0,39,46,11,3,42,126,5,Indisponible,Indisponible,242,147,12,9,Indisponible,Indisponible,0,0,1224,976,6,Indisponible,6.99,1994-02-18
2880844996,2880844996,https://apiv3.apifootball.com/badges/players/119531_m-fall.jpg,M. Fall,5,Indisponible,Defenders,20,1,0,0,0,No,0,2,0,0,10,0,18,21,12,2,18,48,7,Indisponible,Indisponible,109,58,9,8,Indisponible,Indisponible,0,0,724,590,6,Indisponible,6.96,2002-11-21
2504973342,2504973342,https://apiv3.apifootball.com/badges/players/67459_d-palacios.jpg,D. Palacios,12,Indisponible,Defenders,24,21,0,6,0,No,3,0,0,0,12,0,39,96,6,98,50,44,23,Indisponible,Indisponible,347,194,64,32,Indisponible,Indisponible,0,0,1365,1154,39,Indisponible,7.12,1999-07-12
559052639,559052639,https://apiv3.apifootball.com/badges/players/13315_g-chiellini.jpg,G. Chiellini,14,Indisponible,Defenders,38,13,1,0,0,No,5,4,0,0,2,0,8,11,8,1,14,41,Indisponible,Indisponible,Indisponible,60,41,3,2,Indisponible,Indisponible,0,0,453,374,2,Indisponible,7.01,1984-08-14
1195699780,1195699780,https://apiv3.apifootball.com/badges/players/119524_e-duenas.jpg,É. Dueñas,18,Indisponible,Defenders,18,15,0,2,0,No,3,15,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-10-18
4040460883,4040460883,https://apiv3.apifootball.com/badges/players/45339_r-hollingshead.jpg,R. Hollingshead,24,Indisponible,Defenders,32,22,1,4,0,No,3,6,0,0,18,0,28,56,8,22,35,42,20,Indisponible,Indisponible,301,163,27,12,Indisponible,Indisponible,0,0,980,792,19,Indisponible,6.74,1991-04-16
429171890,429171890,https://apiv3.apifootball.com/badges/players/40666_sergi-palencia.jpg,Sergi Palencia,30,Indisponible,Defenders,27,10,0,1,0,No,2,4,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1996-03-23
183214976,183214976,https://apiv3.apifootball.com/badges/players/45998_a-long.jpg,A. Long,33,Indisponible,Defenders,30,12,0,2,0,No,2,4,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1992-10-12
2467942102,2467942102,https://apiv3.apifootball.com/badges/players/233427_n-dollenmayer.jpg,N. Dollenmayer,35,Indisponible,Defenders,23,0,0,0,0,No,0,3,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1999-10-26
3466898472,3466898472,Indisponible,D.Rosales,43,Indisponible,Defenders,17,0,0,0,0,No,0,9,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2005-11-01
4211866887,4211866887,https://apiv3.apifootball.com/badges/players/86453_j-gaines.jpg,J. Gaines,80,Indisponible,Defenders,20,2,0,0,0,No,1,13,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2002-11-05
3925164935,3925164935,Indisponible,A. Avila,Indisponible,Indisponible,Defenders,19,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-03-09
3784915772,3784915772,Indisponible,Jeremi Rodríguez,Indisponible,Indisponible,Defenders,19,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-09-04
